id;Nome;Idade;DataDeNascimento;Empresa;Departamento;Salário;;;
8061;Lynn I. Combs;38;5/2/1986;Borland;Tech Support;8548,16;;;
28761;Kathleen D. Cervantes;53;12/10/1971;Apple Systems;Tech Support;2540,96;;;
47877;Hunter K. Lawson;54;17/2/1970;Google;Quality Assurance;7052,14;;;
11880;Haviva T. Bartlett;47;15/3/1977;Lavasoft;Customer Relations;3957,26;;;
39593;Emerald D. Good;26;20/9/1998;Sibelius;Customer Relations;1359,82;;;
40540;Reese D. Kim;36;20/10/1988;Cakewalk;Tech Support;3074,46;;;
96383;Regina J. Lopez;61;21/10/1963;Altavista;Customer Relations;8790,49;;;
55929;Kenneth S. Matthews;35;12/10/1989;Chami;Public Relations;8007,85;;;
64485;Daria Y. Bennett;25;26/12/1999;Lavasoft;Accounting;7426,61;;;
11382;Xantha U. Stevenson;41;14/3/1983;Microsoft;Research and Development;9068,84;;;
32578;Sade G. Patrick;32;17/1/1992;Sibelius;Sales and Marketing;4171,52;;;
3115;Anika K. Singleton;21;8/8/2003;Google;Public Relations;4350,78;;;
35737;Cleo U. Pollard;50;24/3/1974;Finale;Advertising;5221,6;;;
98186;Brynn V. Berry;31;13/13/1993;Chami;Finances;1854,02;;;
92428;Stewart X. Carney;22;6/12/2002;Adobe;Legal Department;6795,9;;;
7696;Audra Z. Sanchez;22;14/13/2002;Lycos;Quality Assurance;2998,24;;;
66267;Xena M. Dillard;64;12/10/1960;Lycos;Asset Management;6347,84;;;
2588;Chiquita B. Duran;42;13/7/1982;Finale;Advertising;8927,26;;;
43826;Macaulay H. Franks;48;17/9/1976;Adobe;Asset Management;8067,48;;;
84278;Stella N. Barron;63;15/11/1961;Chami;Human Resources;6073,79;;;
21877;Noelle D. Aguilar;26;20/2/1998;Yahoo;Customer Relations;2078,28;;;
75752;Aileen K. Church;54;16/6/1970;Altavista;Media Relations;7566,24;;;
31442;Xenos O. Mcgowan;18;29/12/2006;Sibelius;Legal Department;6113,31;;;
86065;Wendy J. Rivas;41;7/12/1983;Altavista;Sales and Marketing;9480,9;;;
91556;Holmes V. Cox;60;13/11/1964;Chami;Accounting;2705,74;;;
23939;Gail L. Cardenas;65;24/7/1959;Altavista;Customer Relations;8305,31;;;
3711;Libby I. Foley;27;15/7/1997;Lycos;Tech Support;8691,6;;;
74821;Briar T. Pearson;47;28/1/1977;Google;Asset Management;1641,75;;;
55787;Xanthus Q. Serrano;43;3/11/1981;Microsoft;Finances;9592,09;;;
37057;Jelani R. Holland;70;3/13/1954;Macromedia;Sales and Marketing;9809,23;;;
73758;Gareth J. Gamble;64;26/2/1960;Apple Systems;Advertising;8305,24;;;
2346;Orlando B. Michael;22;20/3/2002;Sibelius;Media Relations;1056,65;;;
44172;Alec G. Graves;58;20/11/1966;Cakewalk;Legal Department;3240,58;;;
7618;TaShya X. Head;62;27/2/1962;Apple Systems;Customer Service;9811,6;;;
26403;Jordan V. Odom;53;9/8/1971;Sibelius;Advertising;2781,04;;;
67825;Cameron O. Goodman;47;2/3/1977;Lavasoft;Customer Service;8685,17;;;
31968;Curran I. Justice;60;1/12/1964;Lavasoft;Customer Relations;3304,01;;;
67964;Bell V. Harper;18;18/6/2006;Adobe;Finances;3678,96;;;
9096;Lunea A. Mcclain;64;18/9/1960;Chami;Public Relations;8044,6;;;
64323;Whitney C. Knowles;29;3/10/1995;Macromedia;Public Relations;1531,7;;;
54516;Joseph F. Michael;24;16/6/2000;Apple Systems;Customer Service;9233,5;;;
79101;Paul I. Mcdowell;65;25/1/1959;Lycos;Human Resources;2561,64;;;
98243;Abraham E. Campbell;39;22/3/1985;Cakewalk;Legal Department;9179,15;;;
8702;Cedric V. Lawrence;40;19/5/1984;Altavista;Finances;2343,89;;;
84255;Philip Z. Knowles;67;25/8/1957;Borland;Research and Development;5523,58;;;
99554;Asher N. Hansen;32;9/5/1992;Cakewalk;Quality Assurance;2038,07;;;
2830;Alfreda V. Daugherty;69;9/1/1955;Google;Advertising;7640,6;;;
36336;Sheila M. Jenkins;23;8/2/2001;Finale;Legal Department;7085,99;;;
63337;Elvis V. Mcfarland;38;4/6/1986;Chami;Finances;2987,24;;;
4365;Ariana Y. Reese;22;1/11/2002;Chami;Payroll;5640,54;;;
4078;Reagan C. Brock;30;24/2/1994;Google;Sales and Marketing;5979,74;;;
80624;Adria B. Castro;24;14/2/2000;Altavista;Customer Service;1921,48;;;
28433;Deborah O. Emerson;68;10/9/1956;Google;Research and Development;5361,96;;;
51835;Rina H. Hartman;32;25/3/1992;Macromedia;Tech Support;2852,53;;;
49326;Lucas K. Wyatt;51;21/4/1973;Chami;Media Relations;6362,58;;;
77452;Sophia E. Reeves;21;13/12/2003;Apple Systems;Research and Development;2665,96;;;
11022;Laurel Q. Mcconnell;34;11/12/1990;Yahoo;Media Relations;7922,9;;;
80204;Kennedy G. Henry;39;5/2/1985;Altavista;Customer Relations;5926,22;;;
62818;Kadeem F. Stark;63;25/12/1961;Finale;Media Relations;1829,59;;;
38092;Yetta Z. Banks;64;16/2/1960;Borland;Asset Management;5096,36;;;
49184;Jenna S. Snider;51;27/10/1973;Altavista;Public Relations;7400,73;;;
93788;Melyssa P. Hale;57;3/10/1967;Borland;Accounting;2225,34;;;
89826;Belle K. Rowe;40;19/13/1984;Google;Customer Relations;6300,62;;;
60160;Erica Z. Caldwell;46;2/4/1978;Finale;Sales and Marketing;3047,6;;;
29613;Oliver X. Gibbs;26;4/11/1998;Microsoft;Human Resources;3431,31;;;
82964;Howard I. Chapman;31;6/6/1993;Altavista;Customer Relations;4543,79;;;
8921;Otto I. Mejia;30;3/9/1994;Google;Sales and Marketing;6036,22;;;
39176;Shana H. Stafford;41;11/6/1983;Google;Public Relations;2034,33;;;
77699;Leila O. Fox;32;6/11/1992;Yahoo;Tech Support;8741,61;;;
93302;Candace E. Palmer;29;9/8/1995;Yahoo;Accounting;2966,72;;;
45633;Carol W. Brady;24;4/12/2000;Microsoft;Human Resources;4100,58;;;
27569;Chava R. Wall;19;27/10/2005;Lycos;Payroll;5590,71;;;
26943;Brenden J. Mcmillan;67;24/12/1957;Finale;Finances;5201,97;;;
86829;Victoria X. Chapman;30;2/4/1994;Altavista;Research and Development;4308,93;;;
9259;Rosalyn P. Hensley;20;19/2/2004;Finale;Quality Assurance;6396,41;;;
4621;Mannix C. Meadows;58;11/10/1966;Altavista;Customer Relations;7483,9;;;
87433;Alfonso O. Jones;55;15/3/1969;Macromedia;Tech Support;3115,13;;;
56605;Suki Z. Odonnell;34;26/9/1990;Cakewalk;Accounting;9406,4;;;
82263;Bree H. Meyer;19;18/13/2005;Altavista;Tech Support;9684,73;;;
48104;Stuart A. Wiggins;48;26/8/1976;Finale;Finances;6702,01;;;
86902;Kameko R. Kim;56;25/7/1968;Borland;Asset Management;2126,12;;;
88371;Hamilton O. Owen;55;13/5/1969;Yahoo;Tech Support;4397,24;;;
41813;Gage J. Cantu;21;14/10/2003;Lycos;Tech Support;5129,36;;;
87984;Chaim F. Montgomery;70;24/3/1954;Macromedia;Human Resources;1908,93;;;
97271;Ava Y. Goodwin;51;27/12/1973;Altavista;Customer Service;2460,55;;;
43296;Erin W. Hahn;60;27/2/1964;Adobe;Customer Service;6056,24;;;
97974;Kaseem Z. Wyatt;21;13/1/2003;Yahoo;Public Relations;2031,44;;;
38395;Cooper N. Orr;57;24/13/1967;Cakewalk;Public Relations;7437,93;;;
49352;Hamilton E. Benson;23;29/9/2001;Macromedia;Media Relations;3916,93;;;
24946;Ira B. Fox;39;28/12/1985;Apple Systems;Human Resources;9913,13;;;
76432;Audrey S. Nieves;57;2/6/1967;Adobe;Sales and Marketing;8360,57;;;
38931;Clare Q. Stokes;38;3/8/1986;Sibelius;Payroll;9006,96;;;
25188;Margaret Q. Gordon;32;8/10/1992;Yahoo;Asset Management;7459,72;;;
80639;Scott N. Alvarez;62;16/12/1962;Altavista;Tech Support;7787,06;;;
57751;Rajah E. Hoffman;59;14/12/1965;Borland;Research and Development;3774,71;;;
55308;Ethan R. Gibson;18;5/3/2006;Chami;Research and Development;1872,21;;;
49423;Heather D. Dillard;60;10/12/1964;Chami;Finances;5075,57;;;
67035;Castor Y. Chen;25;29/2/1999;Borland;Payroll;9034,95;;;
47848;Reed Q. Case;18;2/11/2006;Lavasoft;Research and Development;6910,18;;;
78671;Michael M. Todd;63;2/4/1961;Apple Systems;Customer Relations;3633,22;;;
5160;Edward P. Fulton;56;19/10/1968;Yahoo;Advertising;9335,95;;;
72944;Hedley Y. Mcbride;42;11/11/1982;Finale;Payroll;7585,21;;;
1209;Xyla P. Mason;37;19/13/1987;Sibelius;Human Resources;7846,13;;;
63148;Lane V. Woodward;56;9/8/1968;Lycos;Quality Assurance;7418,81;;;
10885;Yetta S. Sweet;31;5/11/1993;Altavista;Payroll;4037,06;;;
44214;Matthew L. Leon;33;21/8/1991;Chami;Media Relations;8629,94;;;
54144;Iola Z. Munoz;63;28/12/1961;Lavasoft;Legal Department;5596,47;;;
35349;Linus X. Savage;35;24/3/1989;Finale;Public Relations;5041,56;;;
58746;Kyle C. Underwood;35;11/8/1989;Borland;Accounting;1152,4;;;
92616;Ray D. Harrison;28;23/10/1996;Finale;Asset Management;4083,01;;;
29481;Prescott L. Kerr;48;30/3/1976;Macromedia;Payroll;7605,23;;;
98957;Bethany F. Beach;37;22/1/1987;Google;Payroll;7568,49;;;
52288;Destiny Z. Madden;54;8/2/1970;Microsoft;Sales and Marketing;5444,4;;;
56619;Wade Z. Pacheco;21;1/3/2003;Macromedia;Finances;5606,2;;;
83825;Illana H. Cherry;38;25/9/1986;Lavasoft;Human Resources;9558,04;;;
66051;Samuel K. Castro;32;17/4/1992;Macromedia;Legal Department;1397,51;;;
66255;Aaron D. Gay;48;22/10/1976;Apple Systems;Advertising;1516,22;;;
98478;Ulysses J. Branch;47;19/8/1977;Altavista;Accounting;4933,65;;;
39192;Jasper Z. Haynes;19;8/9/2005;Borland;Media Relations;3293,7;;;
43398;Raya F. Alexander;69;8/5/1955;Lycos;Human Resources;4786,97;;;
10489;Fleur M. Owen;50;8/3/1974;Microsoft;Accounting;1278,68;;;
76451;Quemby A. Guzman;18;17/9/2006;Cakewalk;Asset Management;5583,48;;;
42370;Dale O. Langley;48;25/3/1976;Finale;Accounting;8611,54;;;
91110;Kendall M. Jordan;18;26/2/2006;Borland;Advertising;8381,58;;;
32970;Stella T. Tran;44;28/12/1980;Macromedia;Quality Assurance;5293,11;;;
18596;Kevin E. Nixon;39;21/6/1985;Lycos;Accounting;1184,78;;;
8997;Carol K. Winters;30;2/11/1994;Borland;Quality Assurance;1279,84;;;
42475;Aladdin V. Winters;54;17/7/1970;Apple Systems;Sales and Marketing;3686,17;;;
49873;Alec W. Briggs;58;7/4/1966;Borland;Public Relations;5905,34;;;
32907;Raven R. Stephenson;70;17/4/1954;Finale;Customer Relations;8853,63;;;
95219;Alfonso H. Delgado;42;4/13/1982;Apple Systems;Payroll;3747,16;;;
161;Linda U. Wiley;25;18/9/1999;Borland;Legal Department;9976,33;;;
14054;Idona B. Sheppard;24;20/6/2000;Lycos;Tech Support;6279,13;;;
93067;Samantha Y. Vega;69;7/6/1955;Yahoo;Accounting;3321,03;;;
22110;Hilary J. Rowe;47;19/2/1977;Sibelius;Payroll;7150,42;;;
97722;Hilary Y. Woods;62;4/7/1962;Lavasoft;Customer Relations;8292,92;;;
80934;Jasmine U. Mcleod;18;18/5/2006;Borland;Asset Management;8927,71;;;
9996;Lee X. Fitzpatrick;58;29/12/1966;Yahoo;Human Resources;9726,98;;;
75648;Salvador R. Moreno;39;21/7/1985;Google;Customer Relations;3670,92;;;
28002;Oliver X. Wells;34;8/8/1990;Google;Tech Support;9212,37;;;
3779;Daniel F. Hendricks;25;20/7/1999;Adobe;Tech Support;9977,48;;;
98894;Philip B. Spears;24;9/9/2000;Finale;Sales and Marketing;4426,03;;;
60516;Hayley F. Baird;20;17/7/2004;Yahoo;Customer Service;1479,44;;;
88323;Petra B. Valdez;33;10/6/1991;Lavasoft;Payroll;7503,16;;;
31375;Demetrius A. Doyle;70;12/12/1954;Apple Systems;Payroll;9310,58;;;
99912;Griffith O. Steele;28;18/1/1996;Google;Payroll;1217,46;;;
32522;Shannon S. Jarvis;61;27/2/1963;Finale;Customer Service;9651,47;;;
48653;Dominic D. Wyatt;62;18/1/1962;Microsoft;Accounting;8553,38;;;
2979;Hunter N. Ballard;39;24/3/1985;Apple Systems;Legal Department;7989,71;;;
15554;Beck V. Santana;30;12/12/1994;Google;Asset Management;7236,7;;;
81407;Inez J. Beard;63;25/9/1961;Cakewalk;Tech Support;5463,17;;;
44140;Acton D. Riddle;62;22/6/1962;Apple Systems;Asset Management;1080,64;;;
20127;Tallulah B. Mcneil;39;15/7/1985;Chami;Advertising;1954,74;;;
48202;Xandra K. Blackburn;21;9/3/2003;Lavasoft;Public Relations;1436,6;;;
80370;Kenyon C. Osborn;55;26/6/1969;Chami;Finances;9466,39;;;
81338;Tate J. Fuentes;48;29/2/1976;Adobe;Asset Management;4617,23;;;
30709;Britanni K. Evans;29;2/9/1995;Cakewalk;Human Resources;8383,26;;;
26999;Leroy F. Stout;55;19/2/1969;Finale;Research and Development;9430,96;;;
78502;Kermit X. Bolton;60;17/11/1964;Cakewalk;Customer Service;2188,5;;;
44462;Tasha X. Moses;37;7/13/1987;Macromedia;Quality Assurance;3129,95;;;
18412;Amethyst X. Good;67;18/9/1957;Cakewalk;Payroll;6387,74;;;
22749;Zeph P. Trevino;42;12/5/1982;Lycos;Payroll;2084,05;;;
50225;Theodore N. Maynard;60;7/4/1964;Chami;Customer Relations;1642,36;;;
47388;Catherine B. Conway;60;10/5/1964;Altavista;Human Resources;9000,88;;;
5080;Gisela Q. Ortiz;34;12/2/1990;Chami;Accounting;3767,22;;;
20824;Dominique W. Schmidt;23;25/8/2001;Lycos;Sales and Marketing;5604,63;;;
43146;Aline Y. House;54;25/4/1970;Finale;Sales and Marketing;3503,19;;;
68344;Justine T. Hamilton;52;13/7/1972;Chami;Legal Department;7385,65;;;
56532;Rama V. Cantrell;64;5/11/1960;Altavista;Asset Management;4925,19;;;
15684;Solomon W. Hendrix;70;8/9/1954;Adobe;Legal Department;5360,81;;;
29866;Ursula X. Hardy;51;9/2/1973;Cakewalk;Asset Management;8267,28;;;
91259;Slade Q. Emerson;49;15/12/1975;Macromedia;Sales and Marketing;3224,86;;;
27974;Merrill Z. Guzman;20;16/2/2004;Cakewalk;Asset Management;4981,75;;;
7539;Jarrod T. Giles;25;10/10/1999;Microsoft;Accounting;9896,6;;;
56394;Blossom C. William;32;29/2/1992;Google;Media Relations;9283;;;
13005;Pandora O. Henderson;25;22/6/1999;Altavista;Customer Relations;7492,45;;;
87092;Derek B. Mcgee;53;6/12/1971;Sibelius;Customer Relations;7252,48;;;
64508;Donovan T. Brennan;60;22/10/1964;Finale;Legal Department;4671,67;;;
53742;Xerxes U. Walter;67;16/10/1957;Cakewalk;Media Relations;1783,17;;;
32429;Bell D. Mendez;63;28/6/1961;Cakewalk;Media Relations;7446,85;;;
43397;Asher W. Pitts;29;15/4/1995;Borland;Customer Service;9346,04;;;
10455;Craig M. Mendez;58;24/2/1966;Altavista;Quality Assurance;1535,06;;;
86994;Ian F. Schmidt;67;1/7/1957;Yahoo;Customer Service;8229,27;;;
25790;Wing E. Keith;30;17/10/1994;Lavasoft;Sales and Marketing;3500,38;;;
96531;Faith G. Leach;62;26/7/1962;Borland;Payroll;3715,04;;;
952;Haley U. Prince;58;16/3/1966;Lycos;Sales and Marketing;6266,76;;;
52042;Hilda F. Mitchell;24;14/6/2000;Apple Systems;Human Resources;9101,76;;;
13688;Serina T. Buchanan;31;16/13/1993;Borland;Customer Relations;7676,71;;;
29501;Hakeem V. Adkins;44;18/9/1980;Adobe;Research and Development;8415,72;;;
38854;Thaddeus F. Alvarado;49;7/11/1975;Chami;Customer Relations;5793,95;;;
6107;MacKenzie Y. Osborne;38;20/6/1986;Adobe;Media Relations;2406,55;;;
55762;Hu D. Haynes;18;29/9/2006;Finale;Payroll;3504,02;;;
39021;Vance A. Bradford;59;10/9/1965;Google;Tech Support;7901,92;;;
14344;September F. Donaldson;70;16/7/1954;Cakewalk;Tech Support;1551,01;;;
93539;Scarlett I. Bridges;33;25/11/1991;Chami;Advertising;7726,81;;;
44674;Libby A. Mccoy;62;23/5/1962;Yahoo;Advertising;6822,57;;;
1656;Tatyana V. Manning;34;9/11/1990;Cakewalk;Asset Management;4874,49;;;
17961;Ivory C. Perez;69;15/12/1955;Altavista;Public Relations;2490,87;;;
40378;Barry U. Peck;57;14/3/1967;Chami;Asset Management;2108,14;;;
61139;Isabella D. Conner;34;9/3/1990;Yahoo;Human Resources;7644,46;;;
16117;Jane Q. Mccoy;48;14/3/1976;Sibelius;Advertising;1031,41;;;
32795;Madaline U. Young;19;23/9/2005;Sibelius;Accounting;9272,42;;;
12252;Hanna V. Patterson;57;21/10/1967;Chami;Media Relations;9664,92;;;
7522;Abraham L. Slater;23;14/5/2001;Borland;Human Resources;8853,07;;;
55375;Catherine S. Davidson;52;29/12/1972;Apple Systems;Customer Service;2856,05;;;
32025;Dalton U. Stone;34;7/10/1990;Borland;Research and Development;4936,38;;;
37178;Rana G. Baird;39;1/9/1985;Macromedia;Sales and Marketing;9834,19;;;
62465;Alexis H. Frederick;19;28/2/2005;Lycos;Quality Assurance;3339,04;;;
68154;Shoshana G. Brock;54;23/1/1970;Apple Systems;Advertising;7244,8;;;
27648;Demetria G. Shields;44;16/6/1980;Macromedia;Sales and Marketing;2033,65;;;
68111;Daria C. Stafford;21;7/4/2003;Altavista;Tech Support;2333,99;;;
94480;Orlando H. Britt;24;14/3/2000;Microsoft;Research and Development;3121,3;;;
84308;Bree Q. Bishop;25;25/5/1999;Altavista;Advertising;4137,24;;;
71543;Christine E. Cross;39;21/6/1985;Lavasoft;Public Relations;6750,95;;;
36080;Ignatius Q. Davidson;36;3/9/1988;Finale;Payroll;1494,97;;;
29479;Caryn M. Harper;26;22/9/1998;Microsoft;Sales and Marketing;7605,02;;;
29887;Colleen I. Trujillo;32;10/4/1992;Cakewalk;Finances;8227,46;;;
72789;Kiayada M. Hardin;59;29/4/1965;Apple Systems;Research and Development;6563,36;;;
83418;Molly O. Williams;57;24/10/1967;Microsoft;Payroll;2287,68;;;
32755;Lucy K. Bird;32;29/7/1992;Macromedia;Legal Department;7456,38;;;
26276;Stephen K. Schmidt;52;15/7/1972;Sibelius;Asset Management;6533,57;;;
94132;Driscoll F. Slater;67;3/9/1957;Microsoft;Research and Development;5977,74;;;
10939;Damian J. Middleton;45;23/8/1979;Yahoo;Quality Assurance;7300,16;;;
9798;Chelsea B. Simon;28;16/6/1996;Microsoft;Asset Management;9064,92;;;
65217;Imogene Z. Gordon;70;14/6/1954;Chami;Advertising;5191,64;;;
78695;Garrett Y. Cohen;34;3/1/1990;Yahoo;Media Relations;6767,13;;;
19861;Xaviera S. Cotton;27;27/11/1997;Cakewalk;Tech Support;4635,75;;;
41794;Hoyt P. Clay;38;15/3/1986;Google;Accounting;5717,6;;;
36730;Callum K. Cruz;54;12/10/1970;Microsoft;Public Relations;4125,57;;;
47401;Vaughan K. Watts;66;21/11/1958;Finale;Tech Support;3889,73;;;
64232;Demetrius Z. Harris;70;1/9/1954;Adobe;Research and Development;5680,87;;;
77158;Lacey F. Pennington;33;2/12/1991;Lavasoft;Public Relations;7414,14;;;
69428;Xena S. Whitney;23;7/13/2001;Apple Systems;Research and Development;7336;;;
35839;Porter T. Jenkins;59;21/5/1965;Microsoft;Research and Development;6129,51;;;
9650;Rhona Z. Freeman;22;21/12/2002;Finale;Media Relations;7508,82;;;
66170;Christian F. Ramsey;63;24/3/1961;Cakewalk;Public Relations;1680,75;;;
56866;Eve D. Mcintosh;42;13/3/1982;Cakewalk;Advertising;6774,83;;;
34546;Rudyard G. Kirkland;21;21/13/2003;Chami;Asset Management;1312,35;;;
69482;Ian X. Brooks;23;20/11/2001;Lycos;Quality Assurance;5007,91;;;
92604;Christopher J. Strickland;63;4/7/1961;Lycos;Customer Service;5921,59;;;
79458;Wyatt M. Leach;29;26/2/1995;Yahoo;Customer Relations;1686,05;;;
61337;Castor N. Carson;22;22/10/2002;Cakewalk;Customer Relations;2718,98;;;
10412;Julie A. Anderson;48;15/9/1976;Sibelius;Advertising;1896,6;;;
38354;Colin R. Barber;44;26/8/1980;Google;Research and Development;1104,44;;;
31905;Lyle Q. Curtis;42;3/11/1982;Macromedia;Public Relations;5508,15;;;
53524;Mari Z. Hammond;68;25/6/1956;Chami;Public Relations;8758,26;;;
52354;Clementine M. Peck;48;28/5/1976;Microsoft;Payroll;7944,22;;;
79185;Madison L. Woodward;63;18/11/1961;Sibelius;Accounting;1011,03;;;
83522;Moana W. Oneil;43;25/7/1981;Cakewalk;Advertising;7320,29;;;
49766;Duncan E. Perez;57;23/3/1967;Microsoft;Payroll;5232,69;;;
41062;Aphrodite J. Barron;60;29/9/1964;Lycos;Accounting;5022,97;;;
16222;Bryar H. Small;42;15/9/1982;Apple Systems;Customer Service;1749,86;;;
99393;Chadwick H. Parker;31;12/9/1993;Borland;Research and Development;6307,06;;;
2469;Echo T. Whitney;46;13/4/1978;Macromedia;Public Relations;3458,61;;;
6703;Chadwick K. Burton;64;26/10/1960;Apple Systems;Sales and Marketing;6835,82;;;
26936;Larissa T. Foster;59;14/7/1965;Lycos;Sales and Marketing;2403,15;;;
64660;Davis S. Martin;61;27/9/1963;Microsoft;Tech Support;8366,77;;;
49027;Vaughan Z. Powers;19;22/5/2005;Google;Customer Service;3726,36;;;
30744;Rajah I. Gibbs;48;2/8/1976;Lavasoft;Sales and Marketing;5670,15;;;
74618;Kaye K. Gilmore;60;7/7/1964;Microsoft;Human Resources;2150,95;;;
41728;Brenna S. Juarez;51;28/1/1973;Google;Customer Service;8874,78;;;
59071;Hunter M. Higgins;53;23/7/1971;Macromedia;Accounting;9961,2;;;
56353;Thomas K. Holmes;66;9/10/1958;Lycos;Finances;7936,13;;;
525;Irene L. Blankenship;34;3/12/1990;Altavista;Sales and Marketing;7835,61;;;
28418;Raya D. Banks;54;2/4/1970;Apple Systems;Asset Management;6508,85;;;
95013;Ursula R. Reyes;48;6/10/1976;Chami;Legal Department;1930,5;;;
46518;Tasha Q. Adams;23;15/10/2001;Cakewalk;Customer Service;5618,28;;;
88857;Brennan O. Klein;27;3/6/1997;Finale;Asset Management;3132,78;;;
19938;Sara Q. Gilbert;47;29/5/1977;Macromedia;Sales and Marketing;6820,22;;;
1970;Savannah D. Chen;27;15/8/1997;Cakewalk;Human Resources;9718,6;;;
26952;Halla L. Hardin;60;15/11/1964;Cakewalk;Sales and Marketing;2124,97;;;
39562;Shoshana C. Barber;52;3/3/1972;Google;Research and Development;2943,85;;;
37255;Logan L. Landry;63;14/8/1961;Borland;Payroll;4145,06;;;
44562;Tamekah T. Whitaker;56;10/1/1968;Lycos;Customer Relations;6366,08;;;
47049;Hilda H. Travis;48;20/2/1976;Finale;Advertising;1082,5;;;
7238;Elvis S. Lyons;29;28/7/1995;Google;Customer Service;2579,54;;;
24434;Sybill A. Kirk;25;2/5/1999;Lavasoft;Advertising;1538,63;;;
2060;Ivor Y. Flores;42;27/9/1982;Lycos;Customer Relations;5735,43;;;
63893;Quinn U. Adams;18;25/11/2006;Adobe;Customer Relations;5320,15;;;
38592;Piper C. Cooke;36;8/5/1988;Cakewalk;Advertising;4869,25;;;
81221;Paul Y. Rutledge;31;23/11/1993;Cakewalk;Quality Assurance;3232;;;
17660;Minerva T. Ellison;42;14/2/1982;Adobe;Research and Development;4791,27;;;
5939;Lani V. Mann;20;26/8/2004;Apple Systems;Public Relations;5233,92;;;
93741;Maris V. Buchanan;64;5/9/1960;Lycos;Public Relations;5693,47;;;
90794;Ross E. Lawrence;55;27/4/1969;Google;Quality Assurance;2721,32;;;
42269;Harlan Y. Goodman;34;18/3/1990;Cakewalk;Advertising;2960,95;;;
72408;Rama K. Mcdowell;34;6/7/1990;Google;Payroll;8592,47;;;
78852;Idola P. Kramer;23;27/11/2001;Apple Systems;Advertising;2257,14;;;
67078;Jamal C. Payne;65;10/8/1959;Macromedia;Research and Development;3161,3;;;
98287;Eaton D. Torres;53;18/3/1971;Microsoft;Quality Assurance;9775,68;;;
61313;Adara N. Hewitt;28;15/10/1996;Microsoft;Asset Management;7651,63;;;
54616;Maxwell D. Mcgee;42;26/3/1982;Cakewalk;Media Relations;7642,25;;;
81900;Kylan P. Hebert;36;22/2/1988;Finale;Customer Service;6533,23;;;
211;Colton C. Mccall;33;15/3/1991;Finale;Accounting;2859,51;;;
5943;Darryl N. Cline;56;28/2/1968;Sibelius;Legal Department;6711,76;;;
29062;Kadeem F. Gibson;39;13/6/1985;Lycos;Asset Management;8022,56;;;
3598;Sydnee Z. Mccormick;30;18/12/1994;Borland;Advertising;7305,78;;;
94067;Brady A. Guzman;44;14/3/1980;Altavista;Sales and Marketing;5884,58;;;
41170;Alexis S. Atkinson;47;1/13/1977;Yahoo;Payroll;9049,35;;;
18040;Kristen O. Carlson;34;25/2/1990;Adobe;Research and Development;5242,84;;;
47641;Riley J. Prince;65;22/3/1959;Apple Systems;Tech Support;4358,27;;;
2399;Lacy M. Justice;31;18/11/1993;Lycos;Customer Service;7650,45;;;
50881;Kiara T. Wyatt;52;22/9/1972;Altavista;Finances;4928,09;;;
81894;Karen V. Boyer;48;24/5/1976;Chami;Tech Support;6073,56;;;
57107;Suki J. Barton;49;23/12/1975;Yahoo;Media Relations;3891,29;;;
20240;Brendan X. Kline;31;10/1/1993;Google;Sales and Marketing;5978,27;;;
13270;Aaron L. Sampson;30;27/4/1994;Lycos;Asset Management;4365,03;;;
62617;Louis R. Mercado;41;26/4/1983;Borland;Media Relations;6793,78;;;
32031;Shad S. Pitts;68;2/8/1956;Microsoft;Tech Support;2333,98;;;
33135;Indigo M. Garza;53;13/7/1971;Microsoft;Finances;1145,39;;;
68845;Doris X. Colon;49;8/5/1975;Lycos;Tech Support;3542,56;;;
48496;Marah Y. Curry;61;3/6/1963;Microsoft;Public Relations;6345,67;;;
61623;Carly G. Rowland;57;13/3/1967;Lavasoft;Advertising;3646,73;;;
2117;Demetrius D. Soto;68;10/3/1956;Cakewalk;Finances;4384,67;;;
89033;Vladimir C. Wallace;35;16/4/1989;Apple Systems;Payroll;6412;;;
89867;Elizabeth A. Castaneda;39;6/10/1985;Cakewalk;Advertising;1023,44;;;
46042;Elton Z. Goff;44;26/3/1980;Borland;Tech Support;4970,87;;;
79579;Jenna O. Wallace;18;25/8/2006;Chami;Tech Support;7180,69;;;
59518;Aiko J. Stanley;47;16/11/1977;Chami;Research and Development;6229,39;;;
76394;Rowan Q. Sharp;60;24/9/1964;Adobe;Tech Support;7238,75;;;
468;Raymond E. Copeland;38;25/6/1986;Apple Systems;Customer Relations;3260,14;;;
64043;Branden H. Roberson;25;21/3/1999;Borland;Customer Service;5594,94;;;
74547;Jason G. Strong;52;14/10/1972;Apple Systems;Tech Support;8048,24;;;
93685;Xander H. Andrews;64;1/2/1960;Google;Research and Development;5820,81;;;
63069;Maggie I. Mcleod;58;5/13/1966;Google;Finances;5372,22;;;
37595;Adara W. Aguirre;62;8/7/1962;Borland;Legal Department;8499,03;;;
33754;Abraham B. Pittman;18;13/11/2006;Adobe;Sales and Marketing;8936,6;;;
47682;Noah Y. Marshall;39;2/9/1985;Finale;Tech Support;4975,51;;;
34724;Brynn Q. Rivers;45;16/10/1979;Google;Advertising;1212,84;;;
23425;Emi L. Pate;60;13/5/1964;Altavista;Customer Relations;9943,62;;;
29174;TaShya N. Jenkins;25;13/9/1999;Yahoo;Asset Management;2425,59;;;
